eyeball_center,iris_ellipse,mask,png_path,dicenew,check
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((340.77920231441743, 239.1733727413136), (188.12642426671118, 171.24512457025446), -46.55478556563538)",16676,./openEDS/S_75/82.png,0.99518555,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((378.4771497791566, 213.39324693960296), (188.12642426671118, 168.16138382694152), -8.880455856459726)",16521,./openEDS/S_75/66.png,0.98290213,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((425.8564685116963, 258.8310150971714), (188.12642426671118, 180.8344357106165), 53.48748212841035)",18908,./openEDS/S_75/44.png,0.98096082,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((340.1980582226239, 293.0185555456314), (188.12642426671118, 179.00595077503613), 81.43897140668781)",15612,./openEDS/S_75/114.png,0.97625347,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((339.39132589540134, 295.1529214657882), (188.12642426671118, 178.5696584377119), 79.21385351223091)",15997,./openEDS/S_75/109.png,0.97564046,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((376.30430708954555, 267.99863461156025), (188.12642426671118, 186.38473363450493), -37.446951068920164)",16495,./openEDS/S_75/17.png,0.99079123,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((342.4919131602928, 241.1166984612457), (188.12642426671118, 172.5688181785142), -46.760702844542955)",17011,./openEDS/S_75/84.png,0.99555035,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((424.70852931058954, 257.74989893445786), (188.12642426671118, 180.91777823282186), 51.496398741057604)",18896,./openEDS/S_75/39.png,0.97901798,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((427.4884613116239, 260.24362507684685), (188.12642426671118, 180.66111981371188), 56.14437274347833)",18280,./openEDS/S_75/34.png,0.97849702,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((378.27543709050354, 300.7293930304549), (188.12642426671118, 186.83961859352735), 37.10888256070985)",16597,./openEDS/S_75/130.png,0.98215314,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((377.4977897458734, 267.23519861700515), (188.12642426671118, 186.39647192493427), -33.7751416832774)",15751,./openEDS/S_75/7.png,0.99518774,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((336.09261556938543, 250.04285030998014), (188.12642426671118, 172.83089519231834), -56.50082385952622)",17028,./openEDS/S_75/89.png,0.99326737,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((411.8504422255812, 230.50145186151164), (188.12642426671118, 175.2106004325426), 21.86854029112868)",19841,./openEDS/S_75/59.png,0.98648272,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((378.23606671841935, 266.7410611317909), (188.12642426671118, 186.3936009426631), -31.46735803086825)",15418,./openEDS/S_75/6.png,0.99175371,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((413.64959678758754, 229.27748005368957), (188.12642426671118, 174.37522612899616), 23.00600370529283)",19454,./openEDS/S_75/53.png,0.98666943,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((330.00719428936185, 260.58765090393626), (188.12642426671118, 172.62903450455403), -67.31726931450558)",16826,./openEDS/S_75/91.png,0.98995526,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((342.2737745151336, 295.1010838354654), (188.12642426671118, 179.62313867035903), 78.63588537557386)",15999,./openEDS/S_75/108.png,0.98302532,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((376.4631165297649, 259.5034996246425), (188.12642426671118, 185.07001283041896), -27.024215740604028)",14312,./openEDS/S_75/28.png,0.99001466,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((378.425759569785, 294.45958718410526), (188.12642426671118, 187.38956144434073), 51.838895464020204)",17779,./openEDS/S_75/126.png,0.98175657,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((417.0345404857039, 286.14876409443673), (188.12642426671118, 185.46883917772368), -88.7607433691864)",17361,./openEDS/S_75/139.png,0.97890691,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((413.08956646068816, 283.51155926967044), (188.12642426671118, 186.17148010633798), 84.9870329012004)",17819,./openEDS/S_75/144.png,0.98326884,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((428.3976197479443, 259.6828836705521), (188.12642426671118, 180.298579509145), 56.194673379198534)",18531,./openEDS/S_75/37.png,0.97751915,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((375.36972909430665, 214.3010097912582), (188.12642426671118, 168.36131900277195), -11.411546583489862)",16244,./openEDS/S_75/69.png,0.98650299,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((337.6585660942532, 285.9664573853263), (188.12642426671118, 178.24962328482135), 89.5514167760262)",16593,./openEDS/S_75/106.png,0.99376938,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((324.96008533051344, 272.2457142361846), (188.12642426671118, 171.92380145304577), -78.38908981342465)",17013,./openEDS/S_75/101.png,0.99341176,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((360.04942686311256, 288.63458992958783), (188.12642426671118, 184.93932731737794), 84.08766667544397)",18012,./openEDS/S_75/121.png,0.98936585,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((358.0772896564149, 223.30899834636904), (188.12642426671118, 169.96203045058132), -26.969068576249565)",18225,./openEDS/S_75/77.png,0.99313401,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((343.12526751943983, 231.01864601104373), (188.12642426671118, 168.89814886286263), -40.52789487672031)",16926,./openEDS/S_75/81.png,0.99526066,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((342.8704972774536, 295.0423717705053), (188.12642426671118, 179.8361420517557), 78.56399079393594)",15650,./openEDS/S_75/112.png,0.97552189,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((342.37581951283715, 290.81627183529525), (188.12642426671118, 179.89422628906027), 83.66747676239451)",16294,./openEDS/S_75/107.png,0.98594581,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((367.33267090277036, 223.82370735927339), (188.12642426671118, 172.1619745245303), -19.95933403939794)",18696,./openEDS/S_75/75.png,0.98815765,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((376.70193194483346, 266.949323389283), (188.12642426671118, 186.2866453254613), -35.04220908875764)",17001,./openEDS/S_75/21.png,0.9901543,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((389.32917431695665, 262.4715637009447), (188.12642426671118, 186.22736434734773), -1.0510143806501537)",16881,./openEDS/S_75/29.png,0.99355182,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((412.67765522151086, 229.88325032163777), (188.12642426671118, 174.8079615483031), 22.37995260356409)",19791,./openEDS/S_75/57.png,0.98658127,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((377.6413879394531, 207.14846801757812), (188.1264190673828, 164.31200845538388), 171.2194061279297)",381,./openEDS/S_75/68.png,0.160827353,2
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((414.0000364651833, 231.04815841273867), (188.12642426671118, 175.05939627865237), 23.980440476189447)",19688,./openEDS/S_75/56.png,0.98728217,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((375.7409785235839, 217.54408405614205), (188.12642426671118, 170.181712902987), -11.640710991626328)",19416,./openEDS/S_75/71.png,0.99145694,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((399.0278706413596, 250.97284276929926), (188.12642426671118, 183.52642425252455), 15.012248618382312)",14646,./openEDS/S_75/0.png,0.99210283,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((375.15321806246317, 259.93343681035395), (188.12642426671118, 185.01844806409304), -29.671606842860104)",15975,./openEDS/S_75/26.png,0.98557527,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((379.1129542992792, 300.90439622105885), (188.12642426671118, 186.88665090999373), 34.734883764957395)",18619,./openEDS/S_75/123.png,0.98570735,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((402.4748509231945, 293.4961572120177), (188.12642426671118, 187.32789831147846), -58.03921329964493)",17491,./openEDS/S_75/134.png,0.98477216,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((423.77442271371854, 251.95594289113203), (188.12642426671118, 179.84085410323118), 45.35504421060938)",18502,./openEDS/S_75/45.png,0.98074764,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((377.62517494913516, 267.42767371402675), (188.12642426671118, 186.43267264939644), -33.77807775551144)",16440,./openEDS/S_75/12.png,0.99170742,1
"(389.752722430459, 285.55859065786706, 94.06321213335559)","((363.7065338445693, 280.0639131115894), (188.12642426671118, 185.59837718164334), -78.08760593061521)",17968,./openEDS/S_75/120.png,0.98852559,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((315.1671750068766, 237.50631620875546), (186.1650074350854, 164.9258513116924), -38.30978599515933)",21806,./openEDS/S_76/75.png,0.99173214,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((338.36426930741004, 299.40409852913683), (186.1650074350854, 184.19629564706747), 82.09302601856542)",9594,./openEDS/S_76/115.png,0.97478094,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((395.7876947199632, 266.355314154078), (186.1650074350854, 178.6217933703706), 48.95307862342837)",20844,./openEDS/S_76/42.png,0.97788438,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((379.2424516090652, 235.4338481081952), (186.1650074350854, 171.224016652894), 16.256682043739215)",21975,./openEDS/S_76/57.png,0.98136787,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((348.9458073332486, 264.9548316068903), (186.1650074350854, 182.05976339246993), -21.940522300531537)",15807,./openEDS/S_76/19.png,0.99132621,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((317.76528423375106, 296.04666254297086), (186.1650074350854, 179.17577398420553), -89.8160513978653)",22371,./openEDS/S_76/109.png,0.97714555,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((306.10455829460096, 259.8814808481727), (186.1650074350854, 169.71871458237325), -56.77222220635485)",19277,./openEDS/S_76/89.png,0.9918531,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((354.5050661752707, 265.898902094293), (186.1650074350854, 182.67046598938956), -13.052300229382961)",21421,./openEDS/S_76/27.png,0.99594991,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((370.2590539239613, 266.4432726520692), (186.1650074350854, 182.69138355976656), 16.361281307838432)",21291,./openEDS/S_76/28.png,0.99146629,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((328.14183222065463, 299.18718152739837), (186.1650074350854, 182.09705122499585), 84.86510801598097)",22577,./openEDS/S_76/114.png,0.98235621,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((381.89365231585856, 299.9968345357934), (186.1650074350854, 184.62117876707782), -79.40511023142227)",21084,./openEDS/S_76/145.png,0.98804705,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((396.89858564087774, 267.96711470463504), (186.1650074350854, 178.68229732010766), 51.41671342817495)",20473,./openEDS/S_76/39.png,0.9787953,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((377.86881705382416, 236.1693707358111), (186.1650074350854, 171.75121778530567), 15.231605336625544)",22409,./openEDS/S_76/53.png,0.98575714,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((348.3237824980181, 265.4482663976937), (186.1650074350854, 182.1129999424315), -23.244548125759017)",21659,./openEDS/S_76/9.png,0.99453451,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((349.70530538129725, 265.4013381252303), (186.1650074350854, 182.2289520253915), -21.006347891459647)",21552,./openEDS/S_76/6.png,0.99541582,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((348.2988158682661, 265.45323064274623), (186.1650074350854, 182.1117013802744), -23.287185074007354)",21403,./openEDS/S_76/26.png,0.99622501,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((350.36561211609813, 310.67410826874914), (186.1650074350854, 184.9634701057584), 37.61172676237208)",22109,./openEDS/S_76/123.png,0.98136532,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((387.04445009589347, 266.99629096103587), (186.1650074350854, 180.70159427536433), 41.158846161966906)",20924,./openEDS/S_76/30.png,0.98545802,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((314.9553326694159, 237.12128040925427), (186.1650074350854, 164.6628024563946), -38.254588978669624)",22479,./openEDS/S_76/82.png,0.98843056,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((395.90349434253994, 268.8190503377842), (186.1650074350854, 179.11741471003563), 51.4758729798022)",21024,./openEDS/S_76/34.png,0.97990586,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((318.08544446469693, 296.88025985167087), (186.1650074350854, 179.27790986040483), 89.08593198463538)",22439,./openEDS/S_76/108.png,0.97371198,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((314.53018410499595, 237.1347456430662), (186.1650074350854, 164.50811144511508), -38.514374219536485)",21988,./openEDS/S_76/77.png,0.99193713,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((347.55149459292204, 223.97685836466508), (186.1650074350854, 165.6640014383756), -10.953379435242091)",22617,./openEDS/S_76/69.png,0.99045099,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((338.602832684743, 229.60134569110798), (186.1650074350854, 167.46692850956273), -18.997400996251983)",22681,./openEDS/S_76/71.png,0.99086067,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((348.78121491061995, 264.7938976961341), (186.1650074350854, 182.00758571995712), -22.097010425369724)",21341,./openEDS/S_76/18.png,0.99560419,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((348.2071144550897, 265.03386713894895), (186.1650074350854, 182.00775124833237), -23.149260459882758)",21367,./openEDS/S_76/14.png,0.99619577,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((317.0245224898846, 297.7656626091353), (186.1650074350854, 178.92312736891895), 87.96856068681325)",19990,./openEDS/S_76/106.png,0.98119264,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((312.06470492919834, 288.6210774752573), (186.1650074350854, 176.97199088701615), -81.30303361420816)",17890,./openEDS/S_76/101.png,0.9869074,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((349.5166830934036, 310.4295771818489), (186.1650074350854, 184.9178859364972), 40.139700795550866)",22146,./openEDS/S_76/122.png,0.98153396,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((314.9000359410314, 236.10557499834067), (186.1650074350854, 164.15117668235578), -37.813512089256555)",22406,./openEDS/S_76/81.png,0.98940087,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((350.0156802975809, 310.15319824221945), (186.1650074350854, 184.98829385503169), 39.49607841366953)",21845,./openEDS/S_76/127.png,0.97847648,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((373.1243216126318, 233.05041127879838), (186.1650074350854, 170.77199505170242), 10.408578063130921)",22033,./openEDS/S_76/58.png,0.99286862,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((366.2305187890637, 305.0594972390804), (186.1650074350854, 185.80353080479878), -27.930603440857908)",19140,./openEDS/S_76/131.png,0.99003707,1
"(361.52678864565684, 296.18715971902907, 93.0825037175427)","((317.8848571933085, 296.0424766009524), (186.1650074350854, 179.21465111566795), -89.81005190680708)",22281,./openEDS/S_76/112.png,0.98174724,1
